report_date,campaign_key,campaign_name,platform,campaign_group,funnel_stage,campaign_key_type,receita,orders,visits,investimento,impressions,clicks,roas,receita_safe_ad,receita_excecao_manual,receita_pmax_sem_anuncio,receita_por_nome_campanha,receita_outro,receita_anuncio_ambiguo,receita_nao_casado,investimento_anuncio,investimento_campanha,pct_receita_assertiva,pct_receita_anuncio_ambiguo,pct_receita_assertiva_alta,pct_investimento_anuncio,motivos_receita,motivos_investimento
2026-02-14,id|azul|google ads|23300326059,BRV_VA_GOOGLE_APP_MF_IOS_ENGAJAMENTO_PASS,Google Ads,IOS,Consideração,id,,,,1101.44,212953,1511,,,,,,,,,1101.44,0,,,,100,,anuncio
2026-02-14,name|azul|rtb|vml_va_rtb-house_display_lf_aon_pass,VML_VA_RTB-HOUSE_DISPLAY_LF_AON_PASS,RTB,AON,Conversão,name,,,,902.09999999999991,85550,291,,,,,,,,,0,902.09999999999991,,,,0,,campanha
2026-02-14,name|azul|bing ads|brv_va_bing_search_lf_aon-us-passenger-brd_pass,BRV_VA_BING_SEARCH_LF_AON-US-PASSENGER-BRD_PASS,Bing Ads,AON-US-PASSENGER-BRD,Conversão,name,,,,148.39,929,20,,,,,,,,,0,148.39,,,,0,,campanha
2026-02-14,name|azul|kayak|azul_fsbo_pt_br pt_br flight sponsoredbookingoption,AZUL_FSBO_PT_BR PT_BR FLIGHT SPONSOREDBOOKINGOPTION,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,273,279,21,,,,,,,,,0,273,,,,0,,campanha
2026-02-14,name|azul|bing ads|brv_va_bing_search_lf_aon-concorrentes-nbrd_pass,BRV_VA_BING_SEARCH_LF_AON-CONCORRENTES-NBRD_PASS,Bing Ads,AON-CONCORRENTES-NBRD,Conversão,name,,,,1034.9499999999998,122167,650,,,,,,,,,0,1034.9499999999998,,,,0,,campanha
2026-02-14,name|azul|kayak|azulhbo-mob_fhboad_pt_br pt_br flight hbo,AZULHBO-MOB_FHBOAD_PT_BR PT_BR FLIGHT HBO,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,212,71029,53,,,,,,,,,0,212,,,,0,,campanha
2026-02-14,name|azul|bing ads|brv_va_bing_search_lf_oferta-fds-aon_pass,BRV_VA_BING_SEARCH_LF_OFERTA-FDS-AON_PASS,Bing Ads,OFERTA-FDS-AON,Conversão,name,,,,9560.64,9666,710,,,,,,,,,0,9560.64,,,,0,,campanha
2026-02-14,name|azul|skyscanner|br | flights | inline | standard unpriced | sam (desktop),BR | FLIGHTS | INLINE | STANDARD UNPRICED | SAM (DESKTOP),Skyscanner,INLINE,Conversão,name,,,,205,34755,41,,,,,,,,,0,205,,,,0,,campanha
2026-02-14,id|azul|google ads|22969988808,AZ_VA_GOOGLE_YOUTUBE_MF_CONGONHAS_PASS,Google Ads,AZ_VA_GOOGLE_YOUTUBE_MF_CONGONHAS_PASS,Consideração,id,,,,6624.02,1150795,582,,,,,,,,,6624.02,0,,,,100,,anuncio
2026-02-15,id|azul|google ads|6504006924,BRV_VA_GOOGLE_SEARCH_LF_AON-MARCA-BRD_PASS,Google Ads,AON-MARCA-BRD,Conversão,id,1193341.68,785,16885,32747.18,72025,27993,36.441051718041059,15369.95,1177971.73,0,0,0,0,0,32747.18,0,100,0,1.2879756282375054,100,"anuncio_ambiguo,excecao_manual,safe_ad",anuncio
2026-02-15,id|azul|google ads|20417584768,BRV_VA_GOOGLE_PMAX_LF_AON-MARCA_PASS,Google Ads,AON-MARCA,Conversão,id,269506.44,153,5729,17328.44,520344,10156,15.552839147667074,0,0,269506.44,0,0,0,0,0,17328.44,100,0,0,0,pmax_sem_anuncio,campanha
2026-02-15,name|azul|bing ads|brv_va_bing_search_lf_marca_pass,BRV_VA_BING_SEARCH_LF_MARCA_PASS,Bing Ads,MARCA,Conversão,name,112883.85,75,1255,,,,,0,0,0,112883.85,0,0,0,,,100,0,0,,por_nome_campanha,
2026-02-15,name|azul|bing ads|brv_va_bing_search_lf_concorrentes_pass,BRV_VA_BING_SEARCH_LF_CONCORRENTES_PASS,Bing Ads,CONCORRENTES,Conversão,name,39067.52,5,122,,,,,0,0,0,39067.52,0,0,0,,,100,0,0,,por_nome_campanha,
2026-02-15,id|azul|google ads|20508311506,BRV_VA_GOOGLE_SEARCH_LF_AON-US-PASSENGER-BRD_PASS,Google Ads,AON-US-PASSENGER-BRD,Conversão,id,30141.14,7,124,277.16,321,215,108.74996391975753,0,0,0,0,0,30141.14,0,277.16,0,100,100,0,100,"anuncio_ambiguo,pmax_sem_anuncio",anuncio
2026-02-15,name|azul|bing ads|brv_va_bing_dmax_lf_aon_pass,BRV_VA_BING_DMAX_LF_AON_PASS,Bing Ads,AON,Conversão,name,7693.08,5,69,,,,,0,0,0,7693.08,0,0,0,,,100,0,0,,por_nome_campanha,
2026-02-15,id|azul|google ads|23477987177,BRV_VA_GOOGLE_SEARCH_LF_AON-HUBS-NBRD_PASS,Google Ads,AON-HUBS-NBRD,Conversão,id,4197.2,2,139,599.99,2047,294,6.9954499241654027,0,0,0,0,0,4197.2,0,599.99,0,100,100,0,100,anuncio_ambiguo,anuncio
2026-02-15,id|azul|google ads|18482497357,BRV_VA_GOOGLE_SEARCH_LF_AON-CONCORRENTES-NBRD_PASS,Google Ads,AON-CONCORRENTES-NBRD,Conversão,id,4186.98,8,293,1139.72,19830,548,3.6736917839469339,0,0,743.84,0,0,3443.14,0,1139.72,0,100,82.234450606403669,0,100,"anuncio_ambiguo,pmax_sem_anuncio,safe_ad",anuncio
2026-02-15,id|azul|google ads|23477999759,BRV_VA_GOOGLE_SEARCH_LF_AON-NACIONAL-NBRD_PASS,Google Ads,AON-NACIONAL-NBRD,Conversão,id,2914.1400000000003,2,182,600.00000000000011,3205,332,4.8568999999999996,0,0,0,0,0,2914.1400000000003,0,600.00000000000011,0,100,100,0,100,anuncio_ambiguo,anuncio
2026-02-15,id|azul|google ads|11382534426,BRV_VA_GOOGLE_SEARCH_LF_AON-GENERICA-NBRD_PASS,Google Ads,AON-GENERICA-NBRD,Conversão,id,2702.21,3,33,4654.0199999999995,19249,3482,0.58061847607015016,0,0,2702.21,0,0,0,0,4654.0199999999995,0,100,0,0,100,"pmax_sem_anuncio,safe_ad",anuncio
2026-02-15,id|azul|google ads|23339225668,BRV_VA_GOOGLE_PMAX_LF_OFERTAS-AZUL_PASS,Google Ads,OFERTAS-AZUL,Conversão,id,2609.23,3,651,9000.04,77311,14476,0.28991315594152911,0,0,2609.23,0,0,0,0,0,9000.04,100,0,0,0,pmax_sem_anuncio,campanha
2026-02-15,id|azul|google ads|22858128667,BRV_VA_GOOGLE_SEARCH_LF_AON-CANCELAMENTO-BRD_PASS,Google Ads,AON-CANCELAMENTO-BRD,Conversão,id,2018.96,1,22,320.19,1542,133,6.3055061057497115,2018.96,0,0,0,0,0,0,320.19,0,100,0,100,100,safe_ad,anuncio
2026-02-15,name|azul|bing ads|brv_va_bing_search_lf_generica_pass,BRV_VA_BING_SEARCH_LF_GENERICA_PASS,Bing Ads,GENERICA,Conversão,name,386.94,1,83,,,,,0,0,0,386.94,0,0,0,,,100,0,0,,por_nome_campanha,
2026-02-15,name|azul|bing ads|brv_va_bing_search_lf_internacional_pass,BRV_VA_BING_SEARCH_LF_INTERNACIONAL_PASS,Bing Ads,INTERNACIONAL,Conversão,name,146.33,1,17,,,,,0,0,0,146.33,0,0,0,,,100,0,0,,por_nome_campanha,
2026-02-15,id|azul|google ads|23482604389,BRV_VA_GOOGLE_SEARCH_LF_AON-INTER-NBRD_PASS,Google Ads,AON-INTER-NBRD,Conversão,id,0,0,103,512.18999999999994,2537,161,0,0,0,0,0,0,0,0,512.18,0.0099999999999909051,,,,99.998047599523616,anuncio_ambiguo,anuncio + campanha
2026-02-15,id|azul|google ads|23508673671,BRV_VA_GOOGLE_DISPLAY_LF_DESCONTACO_PASS,Google Ads,DESCONTACO,Conversão,id,0,0,1,,,,,0,0,0,0,0,0,0,,,,,,,anuncio_ambiguo,
2026-02-15,id|azul|google ads|23339248057,BRV_VA_GOOGLE_SEARCH_LF_AON-OFERTAS-FDS_PASS,Google Ads,AON-OFERTAS-FDS,Conversão,id,0,0,1930,6500.3799999999992,42044,8601,0,0,0,0,0,0,0,0,6500.3799999999992,0,,,,100,safe_ad,anuncio
2026-02-15,id|azul|google ads|23482637920,BRV_VA_GOOGLE_SEARCH_LF_AON-ROTA-ROTA-NBRD_PASS,Google Ads,AON-ROTA-ROTA-NBRD,Conversão,id,0,0,102,473.67,2119,226,0,0,0,0,0,0,0,0,473.67,7.1054273576010019e-15,,,,100,anuncio_ambiguo,anuncio + campanha
2026-02-15,id|azul|google ads|23518421965,BRV_VA_GOOGLE_PMAX_LF_DESCONTACO_PASS,Google Ads,DESCONTACO,Conversão,id,0,0,8,,,,,0,0,0,0,0,0,0,,,,,,,pmax_sem_anuncio,
2026-02-15,id|azul|google ads|21780104044,VML_VA_GOOGLE_DISPLAY_MF_AON_PASS,Google Ads,VML_VA_GOOGLE_DISPLAY_MF_AON_PASS,Consideração,id,0,0,7,,,,,0,0,0,0,0,0,0,,,,,,,"anuncio_ambiguo,safe_ad",
2026-02-15,name|azul|bing ads|brv_va_bing_search_lf_anoiteceu_pass,BRV_VA_BING_SEARCH_LF_ANOITECEU_PASS,Bing Ads,ANOITECEU,Conversão,name,0,0,1,,,,,0,0,0,0,0,0,0,,,,,,,por_nome_campanha,
2026-02-15,name|azul|bing ads|brv_va_bing_search_lf_eua-passenger_pass,BRV_VA_BING_SEARCH_LF_EUA-PASSENGER_PASS,Bing Ads,EUA-PASSENGER,Conversão,name,0,0,1,,,,,0,0,0,0,0,0,0,,,,,,,por_nome_campanha,
2026-02-15,id|azul|google ads|23518433713,BRV_VA_GOOGLE_SEARCH_LF_DESCONTACO_PASS,Google Ads,DESCONTACO,Conversão,id,0,0,3,,,,,0,0,0,0,0,0,0,,,,,,,safe_ad,
2026-02-15,id|azul|google ads|22501211479,VML_VA_GOOGLE_DISPLAY_MF_OFERTAS-AON_PASS,Google Ads,VML_VA_GOOGLE_DISPLAY_MF_OFERTAS-AON_PASS,Consideração,id,0,0,12,,,,,0,0,0,0,0,0,0,,,,,,,safe_ad,
2026-02-15,id|azul|google ads|23300311398,BRV_VA_GOOGLE_APP_MF_ANDROID_ENGAJAMENTO_PASS,Google Ads,ANDROID,Consideração,id,,,,2295.33,375791,4194,,,,,,,,,2295.33,0,,,,100,,anuncio
2026-02-15,name|azul|bing ads|brv_va_bing_search_lf_oferta-fds-aon_pass,BRV_VA_BING_SEARCH_LF_OFERTA-FDS-AON_PASS,Bing Ads,OFERTA-FDS-AON,Conversão,name,,,,9517.15,13351,674,,,,,,,,,0,9517.15,,,,0,,campanha
2026-02-15,name|azul|awin|não identificado,NÃO IDENTIFICADO,Awin,NÃO IDENTIFICADO,Conversão,name,,,,5029.7888,0,0,,,,,,,,,0,5029.7888,,,,0,,campanha
2026-02-15,name|azul|bing ads|brv_va_bing_search_lf_aon-us-passenger-brd_pass,BRV_VA_BING_SEARCH_LF_AON-US-PASSENGER-BRD_PASS,Bing Ads,AON-US-PASSENGER-BRD,Conversão,name,,,,0,3,0,,,,,,,,,0,0,,,,,,
2026-02-15,id|azul|google ads|23300326059,BRV_VA_GOOGLE_APP_MF_IOS_ENGAJAMENTO_PASS,Google Ads,IOS,Consideração,id,,,,1036.37,205900,1440,,,,,,,,,1036.37,0,,,,100,,anuncio
2026-02-15,name|azul|bing ads|brv_va_bing_dmax_lf_aon-marca_pass,BRV_VA_BING_DMAX_LF_AON-MARCA_PASS,Bing Ads,AON-MARCA,Conversão,name,,,,550.58,6451,121,,,,,,,,,0,550.58,,,,0,,campanha
2026-02-15,id|azul|google ads|22969786299,AZ_VA_GOOGLE_YOUTUBE_UF_CONGONHAS_PASS,Google Ads,AZ_VA_GOOGLE_YOUTUBE_UF_CONGONHAS_PASS,Awareness,id,,,,6605.13,2259703,1801,,,,,,,,,6605.13,0,,,,100,,anuncio
2026-02-15,name|azul|kayak|azulbrandedfsr-web_fsr_pt_br pt_br flight sponsoredresult,AZULBRANDEDFSR-WEB_FSR_PT_BR PT_BR FLIGHT SPONSOREDRESULT,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,195,3825,26,,,,,,,,,0,195,,,,0,,campanha
2026-02-15,name|azul|bing ads|brv_va_bing_search_lf_aon-generica-nbrd_pass,BRV_VA_BING_SEARCH_LF_AON-GENERICA-NBRD_PASS,Bing Ads,AON-GENERICA-NBRD,Conversão,name,,,,547.92,91439,576,,,,,,,,,0,547.92,,,,0,,campanha
2026-02-15,id|azul|google ads|23482609150,BRV_VA_GOOGLE_SEARCH_LF_SAZONAL-NBRD_PASS,Google Ads,SAZONAL-NBRD,Conversão,id,,,,275.06,1957,140,,,,,,,,,275.06,0,,,,100,,anuncio
2026-02-15,name|azul|skyscanner|br | premium iab + mobile | ros,BR | PREMIUM IAB + MOBILE | ROS,Skyscanner,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,4988.9479848982874,166309,131,,,,,,,,,0,4988.9479848982874,,,,0,,campanha
2026-02-15,name|azul|bing ads|brv_va_bing_display_lf_ofertas-azul_pass,BRV_VA_BING_DISPLAY_LF_OFERTAS-AZUL_PASS,Bing Ads,OFERTAS-AZUL,Conversão,name,,,,3533.19,641350,2744,,,,,,,,,0,3533.19,,,,0,,campanha
2026-02-15,name|azul|kayak|não identificado,NÃO IDENTIFICADO,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,384.8,0,164,,,,,,,,,0,384.8,,,,0,,campanha
2026-02-15,name|azul|kayak|azul_fsbo_pt_br pt_br flight sponsoredbookingoption,AZUL_FSBO_PT_BR PT_BR FLIGHT SPONSOREDBOOKINGOPTION,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,221,284,17,,,,,,,,,0,221,,,,0,,campanha
2026-02-15,name|azul|rtb|vml_va_rtb-house_display_lf_aon_pass,VML_VA_RTB-HOUSE_DISPLAY_LF_AON_PASS,RTB,AON,Conversão,name,,,,867.99999999999977,63044,280,,,,,,,,,0,867.99999999999977,,,,0,,campanha
2026-02-15,id|azul|meta ads|120238225934260726,BRV_VA_META_FEED_LF_ANOITECEU_PASS,Meta Ads,ANOITECEU,Conversão,id,,,,0,,,,,,,,,,,0,0,,,,,,
2026-02-15,id|azul|google ads|22969988808,AZ_VA_GOOGLE_YOUTUBE_MF_CONGONHAS_PASS,Google Ads,AZ_VA_GOOGLE_YOUTUBE_MF_CONGONHAS_PASS,Consideração,id,,,,6607.4800000000005,1208406,641,,,,,,,,,6607.47,0.010000000000218279,,,,99.999848656371256,,anuncio + campanha
2026-02-15,name|azul|kayak|azulhbo-web_fhboad_pt_br pt_br flight hbo,AZULHBO-WEB_FHBOAD_PT_BR PT_BR FLIGHT HBO,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,35,21627,7,,,,,,,,,0,35,,,,0,,campanha
2026-02-15,id|azul|google ads|18185234105,BRV_VA_GOOGLE_SEARCH_LF_AON-EUA-NBRD_PASS,Google Ads,AON-EUA-NBRD,Conversão,id,,,,142.1,792,62,,,,,,,,,142.1,0,,,,100,,anuncio
2026-02-15,name|azul|bing ads|brv_va_bing_search_lf_aon-marca-brd_pass,BRV_VA_BING_SEARCH_LF_AON-MARCA-BRD_PASS,Bing Ads,AON-MARCA-BRD,Conversão,name,,,,13513.86,45173,2615,,,,,,,,,0,13513.86,,,,0,,campanha
2026-02-15,name|azul|kayak|azulhbo-mob_fhboad_pt_br pt_br flight hbo,AZULHBO-MOB_FHBOAD_PT_BR PT_BR FLIGHT HBO,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,284,76595,71,,,,,,,,,0,284,,,,0,,campanha
2026-02-15,name|azul|skyscanner|br | flights | inline | standard unpriced | sam (desktop),BR | FLIGHTS | INLINE | STANDARD UNPRICED | SAM (DESKTOP),Skyscanner,INLINE,Conversão,name,,,,145,29935,29,,,,,,,,,0,145,,,,0,,campanha
2026-02-15,name|azul|bing ads|brv_va_bing_search_lf_aon-concorrentes-nbrd_pass,BRV_VA_BING_SEARCH_LF_AON-CONCORRENTES-NBRD_PASS,Bing Ads,AON-CONCORRENTES-NBRD,Conversão,name,,,,588.58,94433,493,,,,,,,,,0,588.58,,,,0,,campanha
2026-02-15,name|azul|bing ads|brv_va_bing_search_lf_aon-eua-nbrd_pass,BRV_VA_BING_SEARCH_LF_AON-EUA-NBRD_PASS,Bing Ads,AON-EUA-NBRD,Conversão,name,,,,4.6300000000000008,1356,9,,,,,,,,,0,4.6300000000000008,,,,0,,campanha
2026-02-15,name|azul|skyscanner|br | flights | inline | standard unpriced | sam (app),BR | FLIGHTS | INLINE | STANDARD UNPRICED | SAM (APP),Skyscanner,INLINE,Conversão,name,,,,1405,15116,281,,,,,,,,,0,1405,,,,0,,campanha
2026-02-15,name|azul|skyscanner|br | flights | inline | standard unpriced | sam (mobile),BR | FLIGHTS | INLINE | STANDARD UNPRICED | SAM (MOBILE),Skyscanner,INLINE,Conversão,name,,,,428,11906,107,,,,,,,,,0,428,,,,0,,campanha
2026-02-15,name|azul|kayak|azulinlinedeskt1 pt_br flight inline,AZULINLINEDESKT1 PT_BR FLIGHT INLINE,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,151.9,12630,49,,,,,,,,,0,151.9,,,,0,,campanha
2026-02-15,name|azul|kayak|azulcmp2frontdoor pt_br frontdoor flight compare to,AZULCMP2FRONTDOOR PT_BR FRONTDOOR FLIGHT COMPARE TO,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,696.3,459,422,,,,,,,,,0,696.3,,,,0,,campanha
2026-02-15,id|azul|meta ads|120239211483030726,BRV_VA_META_FEED_LF_OFERTAS-AZUL_PASS,Meta Ads,OFERTAS-AZUL,Conversão,id,,,,0,,,,,,,,,,,0,0,,,,,,
2026-02-15,name|azul|kayak|azulafterclick_fac_pt_br pt_br flight afterclick,AZULAFTERCLICK_FAC_PT_BR PT_BR FLIGHT AFTERCLICK,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,9.3,18,3,,,,,,,,,0,9.3,,,,0,,campanha
2026-02-15,name|azul|kayak|azulbrandedfsr-mob_fsr_pt_br pt_br flight sponsoredresult,AZULBRANDEDFSR-MOB_FSR_PT_BR PT_BR FLIGHT SPONSOREDRESULT,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,104.5,7034,19,,,,,,,,,0,104.5,,,,0,,campanha
2026-02-15,name|azul|rtb|vml_va_rtb-house_display_mf_aon_pass,VML_VA_RTB-HOUSE_DISPLAY_MF_AON_PASS,RTB,AON,Consideração,name,,,,687.62699999999973,316809,4493,,,,,,,,,0,687.62699999999973,,,,0,,campanha
2026-02-16,id|azul|google ads|6504006924,BRV_VA_GOOGLE_SEARCH_LF_AON-MARCA-BRD_PASS,Google Ads,AON-MARCA-BRD,Conversão,id,1494377.25,933,19872,33464.24,83976,32732,44.655944674075968,7276.19,1487101.06,0,0,0,0,0,33464.24,0,100,0,0.48690449483221182,100,"anuncio_ambiguo,excecao_manual,safe_ad",anuncio
2026-02-16,id|azul|google ads|20417584768,BRV_VA_GOOGLE_PMAX_LF_AON-MARCA_PASS,Google Ads,AON-MARCA,Conversão,id,331489.84,207,8765,17873.11,606193,19995,18.546847191115592,0,0,331489.84,0,0,0,0,0,17873.11,100,0,0,0,pmax_sem_anuncio,campanha
2026-02-16,name|azul|bing ads|brv_va_bing_search_lf_marca_pass,BRV_VA_BING_SEARCH_LF_MARCA_PASS,Bing Ads,MARCA,Conversão,name,223554.33000000002,142,1782,,,,,0,0,0,223554.33000000002,0,0,0,,,100,0,0,,por_nome_campanha,
2026-02-16,id|azul|google ads|20508311506,BRV_VA_GOOGLE_SEARCH_LF_AON-US-PASSENGER-BRD_PASS,Google Ads,AON-US-PASSENGER-BRD,Conversão,id,21111.63,5,108,321.27,600,244,65.713045102250447,0,0,0,0,0,21111.63,0,321.27,0,100,100,0,100,"anuncio_ambiguo,pmax_sem_anuncio",anuncio
2026-02-16,id|azul|google ads|18482497357,BRV_VA_GOOGLE_SEARCH_LF_AON-CONCORRENTES-NBRD_PASS,Google Ads,AON-CONCORRENTES-NBRD,Conversão,id,9234.12,7,195,581.98,12299,317,15.866730815491943,0,0,0,0,0,9234.12,0,581.98,0,100,100,0,100,"anuncio_ambiguo,pmax_sem_anuncio,safe_ad",anuncio
2026-02-16,id|azul|google ads|23477999759,BRV_VA_GOOGLE_SEARCH_LF_AON-NACIONAL-NBRD_PASS,Google Ads,AON-NACIONAL-NBRD,Conversão,id,6868.14,1,181,463.94000000000011,2807,367,14.803940164676463,0,0,0,0,0,6868.14,0,463.94000000000011,0,100,100,0,100,anuncio_ambiguo,anuncio
2026-02-16,id|azul|google ads|23482604389,BRV_VA_GOOGLE_SEARCH_LF_AON-INTER-NBRD_PASS,Google Ads,AON-INTER-NBRD,Conversão,id,5826.74,1,70,315.7,1385,116,18.456572695597085,0,0,0,0,0,5826.74,0,315.69,0.0099999999999909051,100,100,0,99.996832435856831,anuncio_ambiguo,anuncio + campanha
2026-02-16,name|azul|bing ads|brv_va_bing_dmax_lf_aon_pass,BRV_VA_BING_DMAX_LF_AON_PASS,Bing Ads,AON,Conversão,name,5771.36,3,110,,,,,0,0,0,5771.36,0,0,0,,,100,0,0,,por_nome_campanha,
2026-02-16,id|azul|google ads|23477987177,BRV_VA_GOOGLE_SEARCH_LF_AON-HUBS-NBRD_PASS,Google Ads,AON-HUBS-NBRD,Conversão,id,5444.5899999999992,3,108,341.57000000000005,1054,190,15.939895189858589,0,0,0,0,0,5444.5899999999992,0,341.57000000000005,2.8421709430404007e-14,100,100,0,100,anuncio_ambiguo,anuncio + campanha
2026-02-16,name|azul|bing ads|brv_va_bing_search_lf_generica_pass,BRV_VA_BING_SEARCH_LF_GENERICA_PASS,Bing Ads,GENERICA,Conversão,name,5237.04,1,100,,,,,0,0,0,5237.04,0,0,0,,,100,0,0,,por_nome_campanha,
2026-02-16,id|azul|google ads|22858128667,BRV_VA_GOOGLE_SEARCH_LF_AON-CANCELAMENTO-BRD_PASS,Google Ads,AON-CANCELAMENTO-BRD,Conversão,id,4737.56,2,14,246.73999999999998,1382,201,19.200616033071253,4737.56,0,0,0,0,0,0,246.73999999999998,0,100,0,100,100,safe_ad,anuncio
2026-02-16,id|azul|google ads|23482637920,BRV_VA_GOOGLE_SEARCH_LF_AON-ROTA-ROTA-NBRD_PASS,Google Ads,AON-ROTA-ROTA-NBRD,Conversão,id,2862.15,1,83,319.45000000000005,842,122,8.95961809359837,0,0,0,0,0,2862.15,0,319.45000000000005,0,100,100,0,100,anuncio_ambiguo,anuncio
2026-02-16,name|azul|bing ads|brv_va_bing_search_lf_internacional_pass,BRV_VA_BING_SEARCH_LF_INTERNACIONAL_PASS,Bing Ads,INTERNACIONAL,Conversão,name,2655.58,2,86,,,,,0,0,0,2655.58,0,0,0,,,100,0,0,,por_nome_campanha,
2026-02-16,id|azul|google ads|11382534426,BRV_VA_GOOGLE_SEARCH_LF_AON-GENERICA-NBRD_PASS,Google Ads,AON-GENERICA-NBRD,Conversão,id,1797.18,1,55,3703.47,20712,4636,0.48526922048781285,0,0,1797.18,0,0,0,0,3703.47,0,100,0,0,100,"pmax_sem_anuncio,safe_ad",anuncio
2026-02-16,name|azul|bing ads|brv_va_bing_search_lf_concorrentes_pass,BRV_VA_BING_SEARCH_LF_CONCORRENTES_PASS,Bing Ads,CONCORRENTES,Conversão,name,514.11,3,154,,,,,0,0,0,514.11,0,0,0,,,100,0,0,,por_nome_campanha,
2026-02-16,id|azul|google ads|23518433713,BRV_VA_GOOGLE_SEARCH_LF_DESCONTACO_PASS,Google Ads,DESCONTACO,Conversão,id,0,0,6,,,,,0,0,0,0,0,0,0,,,,,,,safe_ad,
2026-02-16,name|azul|bing ads|brv_va_bing_search_lf_anoiteceu_pass,BRV_VA_BING_SEARCH_LF_ANOITECEU_PASS,Bing Ads,ANOITECEU,Conversão,name,0,0,2,,,,,0,0,0,0,0,0,0,,,,,,,por_nome_campanha,
2026-02-16,id|azul|google ads|23238931171,BRV_VA_GOOGLE_PMAX_LF_AON-OFERTAS-ANTECIPADAS_PASS,Google Ads,AON-OFERTAS-ANTECIPADAS,Conversão,id,0,0,1,,,,,0,0,0,0,0,0,0,,,,,,,pmax_sem_anuncio,
2026-02-16,name|azul|bing ads|brv_va_bing_search_lf_eua-passenger_pass,BRV_VA_BING_SEARCH_LF_EUA-PASSENGER_PASS,Bing Ads,EUA-PASSENGER,Conversão,name,0,0,6,,,,,0,0,0,0,0,0,0,,,,,,,por_nome_campanha,
2026-02-16,id|azul|google ads|21780104044,VML_VA_GOOGLE_DISPLAY_MF_AON_PASS,Google Ads,VML_VA_GOOGLE_DISPLAY_MF_AON_PASS,Consideração,id,0,0,1,,,,,0,0,0,0,0,0,0,,,,,,,anuncio_ambiguo,
2026-02-16,id|azul|google ads|21501016741,VML_VA_GOOGLE_DISPLAY_LF_VANTAGEM-OTA_HOTEL,Google Ads,VML_VA_GOOGLE_DISPLAY_LF_VANTAGEM-OTA_HOTEL,Conversão,id,0,0,4,,,,,0,0,0,0,0,0,0,,,,,,,safe_ad,
2026-02-16,id|azul|google ads|23339225668,BRV_VA_GOOGLE_PMAX_LF_OFERTAS-AZUL_PASS,Google Ads,OFERTAS-AZUL,Conversão,id,0,0,92,,,,,0,0,0,0,0,0,0,,,,,,,pmax_sem_anuncio,
2026-02-16,id|azul|google ads|23339248057,BRV_VA_GOOGLE_SEARCH_LF_AON-OFERTAS-FDS_PASS,Google Ads,AON-OFERTAS-FDS,Conversão,id,0,0,105,,,,,0,0,0,0,0,0,0,,,,,,,safe_ad,
2026-02-16,name|azul|bing ads|brv_va_bing_display_lf_descontaco_pass,BRV_VA_BING_DISPLAY_LF_DESCONTACO_PASS,Bing Ads,DESCONTACO,Conversão,name,0,0,1,,,,,0,0,0,0,0,0,0,,,,,,,por_nome_campanha,
2026-02-16,id|azul|google ads|23518421965,BRV_VA_GOOGLE_PMAX_LF_DESCONTACO_PASS,Google Ads,DESCONTACO,Conversão,id,0,0,16,,,,,0,0,0,0,0,0,0,,,,,,,pmax_sem_anuncio,
2026-02-16,id|azul|google ads|22501211479,VML_VA_GOOGLE_DISPLAY_MF_OFERTAS-AON_PASS,Google Ads,VML_VA_GOOGLE_DISPLAY_MF_OFERTAS-AON_PASS,Consideração,id,0,0,1,,,,,0,0,0,0,0,0,0,,,,,,,safe_ad,
2026-02-16,id|azul|google ads|23508673671,BRV_VA_GOOGLE_DISPLAY_LF_DESCONTACO_PASS,Google Ads,DESCONTACO,Conversão,id,0,0,3,,,,,0,0,0,0,0,0,0,,,,,,,anuncio_ambiguo,
2026-02-16,id|azul|google ads|23300326059,BRV_VA_GOOGLE_APP_MF_IOS_ENGAJAMENTO_PASS,Google Ads,IOS,Consideração,id,,,,903.96,188623,1323,,,,,,,,,903.96,0,,,,100,,anuncio
2026-02-16,name|azul|skyscanner|br | premium iab + mobile | ros,BR | PREMIUM IAB + MOBILE | ROS,Skyscanner,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,5270.219993680108,175620,112,,,,,,,,,0,5270.219993680108,,,,0,,campanha
2026-02-16,name|azul|kayak|não identificado,NÃO IDENTIFICADO,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,447.60000000000008,0,186,,,,,,,,,0,447.60000000000008,,,,0,,campanha
